state_fips,state,state_abbr,zipcode,county,city,County %,countyPop,statePop,pofHealth %,obesity %,crimes,unemployment %,preDeath
12,Florida,FL,33440,Hendry,Clewiston,0.196%,42022,21477737,32,35,560,5.8,8400
12,Florida,FL,33455,Martin,Hobe sound,0.750%,161000,21477737,16,20,240,3.1,6800
12,Florida,FL,33471,Glades,Moore haven,0.064%,13811,21477737,27,39,234,3.9,9500
12,Florida,FL,33510,Hillsborough,Brandon,6.853%,1471968,21477737,20,26,312,3.1,6600
12,Florida,FL,33523,Pasco,Zcta 33523,2.579%,553947,21477737,20,31,304,3.5,8700
12,Florida,FL,33701,Pinellas,Saint petersburg,4.540%,974996,21477737,18,27,465,3,8100
12,Florida,FL,33825,Highlands,Avon park,0.495%,106221,21477737,23,30,318,4.5,9900
12,Florida,FL,33834,Hardee,Duette,0.125%,26937,21477737,32,40,269,5,7700
12,Florida,FL,33848,Osceola,Intercession cit,1.749%,375751,21477737,24,32,426,3.3,6500
12,Florida,FL,33946,Charlotte,Placida,0.880%,188910,21477737,18,28,200,3.7,8000
12,Florida,FL,34102,Collier,Zcta 34102,1.792%,384902,21477737,18,22,261,3.1,5500
12,Florida,FL,34201,Manatee,Braden river,1.878%,403253,21477737,18,26,519,3.1,7500
12,Florida,FL,34223,Sarasota,Englewood,2.019%,433742,21477737,16,21,239,3.1,7300
12,Florida,FL,34266,DeSoto,Zcta 34266,0.177%,38001,21477737,29,31,441,3.5,8100
12,Florida,FL,34428,Citrus,Crystal river,0.697%,149657,21477737,20,29,296,4.8,11500
12,Florida,FL,34601,Hernando,Brooksville,0.903%,193920,21477737,21,32,258,4.2,8800
12,Florida,FL,34945,St. Lucie,Fort pierce,1.529%,328297,21477737,21,31,299,3.9,7500
12,Florida,FL,34972,Okeechobee,Basinger,0.196%,42168,21477737,28,34,390,3.5,10800
13,Georgia,GA,30008,Cobb,Zcta 30008,7.159%,760141,10617423,14,28,266,3,5400
13,Georgia,GA,30011,Barrow,Zcta 30011,0.784%,83240,10617423,20,39,497,2.8,8800
13,Georgia,GA,30012,Rockdale,Zcta 30012,0.856%,90896,10617423,21,45,300,3.8,8200
13,Georgia,GA,30017,Gwinnett,Zcta 30017,8.818%,936250,10617423,17,32,221,3,5100
13,Georgia,GA,30040,Forsyth,Zcta 30040,2.300%,244252,10617423,12,27,55,2.7,3900
13,Georgia,GA,30056,Jasper,Zcta 30056,0.134%,14219,10617423,24,35,412,3.1,8500
13,Georgia,GA,30103,Bartow,Adairsville,1.015%,107738,10617423,20,29,468,3.3,8400
13,Georgia,GA,30105,Floyd,Armuchee,0.928%,98498,10617423,22,34,338,3.8,9700
13,Georgia,GA,30110,Haralson,Bremen,0.281%,29792,10617423,20,25,640,3.3,9900
13,Georgia,GA,30132,Paulding,Dallas,1.589%,168667,10617423,17,37,143,2.9,6300
13,Georgia,GA,30139,Gordon,Fairmount,0.546%,57963,10617423,23,33,274,3.4,8900
13,Georgia,GA,30216,Butts,Flovilla,0.235%,24936,10617423,25,38,305,3.4,10500
13,Georgia,GA,30217,Heard,Glenn,0.112%,11923,10617423,21,37,196,3.3,10000
13,Georgia,GA,30218,Meriwether,Alvaton,0.199%,21167,10617423,25,41,321,4.5,12400
13,Georgia,GA,30220,Coweta,Grantville,1.399%,148509,10617423,17,31,232,2.9,6300
13,Georgia,GA,30223,Spalding,Griffin,0.628%,66703,10617423,23,42,585,4,10800
13,Georgia,GA,30230,Troup,Hogansville,0.659%,69922,10617423,22,50,332,3.2,9300
13,Georgia,GA,30236,Clayton,Jonesboro,2.753%,292256,10617423,25,37,632,4.2,8900
13,Georgia,GA,30285,Upson,The rock,0.248%,26320,10617423,24,22,381,3.6,11300
13,Georgia,GA,30401,Emanuel,Oak park,0.213%,22646,10617423,27,37,371,5.3,11500
13,Georgia,GA,30411,Wheeler,Alamo,0.074%,7855,10617423,28,39,50,7.5,6000
13,Georgia,GA,30414,Evans,Bellville,0.100%,10654,10617423,27,42,160,3.4,8400
13,Georgia,GA,30415,Bulloch,Brooklet,0.750%,79608,10617423,22,37,185,3.7,7500
13,Georgia,GA,30420,Tattnall,Cobbtown,0.238%,25286,10617423,26,36,105,3.8,8500
13,Georgia,GA,30426,Burke,Girard,0.211%,22383,10617423,26,39,620,5.1,11800
13,Georgia,GA,30436,Toombs,Lyons,0.253%,26830,10617423,26,45,425,4.9,10600
13,Georgia,GA,30439,Candler,Metter,0.102%,10803,10617423,28,54,425,3,10200
13,Georgia,GA,30442,Jenkins,Millen,0.082%,8676,10617423,28,35,425,5.1,9900
13,Georgia,GA,30446,Screven,Newington,0.132%,13966,10617423,24,32,342,5.4,9700
13,Georgia,GA,30454,Laurens,Rockledge,0.448%,47546,10617423,25,38,359,4.6,11800
13,Georgia,GA,30457,Treutlen,Soperton,0.065%,6901,10617423,24,28,122,5.3,9100
13,Georgia,GA,30501,Hall,Gainesville,1.926%,204441,10617423,21,32,316,2.8,6600
13,Georgia,GA,30510,Habersham,Alto,0.427%,45328,10617423,21,31,181,3.5,7400
13,Georgia,GA,30511,Banks,Baldwin,0.181%,19234,10617423,22,33,195,2.7,9700
13,Georgia,GA,30513,Fannin,Blue ridge,0.247%,26188,10617423,18,29,124,3.3,9700
13,Georgia,GA,30516,Hart,Bowersville,0.247%,26205,10617423,23,32,347,3.5,7300
13,Georgia,GA,30522,Gilmer,Cherrylog,0.295%,31369,10617423,20,25,271,3.5,9800
13,Georgia,GA,30525,Rabun,Clayton,0.161%,17137,10617423,21,38,126,3.5,7600
13,Georgia,GA,30533,Lumpkin,Dahlonega,0.317%,33610,10617423,19,31,41,3.1,8400
13,Georgia,GA,30534,Dawson,Juno,0.246%,26108,10617423,15,28,97,2.8,8800
13,Georgia,GA,30538,Stephens,Eastanollee,0.244%,25925,10617423,20,39,276,3.9,11100
13,Georgia,GA,30546,Towns,Hiawassee,0.113%,12037,10617423,18,26,320,4.8,9000
13,Georgia,GA,30619,Oglethorpe,Arnoldsville,0.144%,15259,10617423,22,37,358,3.2,6800
13,Georgia,GA,30621,Oconee,Bishop,0.379%,40280,10617423,12,25,114,2.5,4200
13,Georgia,GA,30631,Taliaferro,Crawfordville,0.014%,1537,10617423,29,13,178,4.9,4200
13,Georgia,GA,30660,Wilkes,Philomath,0.092%,9777,10617423,26,41,308,4.5,10500
13,Georgia,GA,30705,Murray,Chatsworth,0.378%,40096,10617423,24,36,448,5,8900
13,Georgia,GA,30710,Whitfield,Cohutta,0.985%,104628,10617423,26,33,263,4.4,7000
13,Georgia,GA,30726,Catoosa,Graysville,0.637%,67580,10617423,17,32,260,3,7000
13,Georgia,GA,30730,Chattooga,Lyerly,0.233%,24789,10617423,25,34,136,5,11200
13,Georgia,GA,30738,Dade,Rising fawn,0.152%,16116,10617423,20,38,333,3.3,8600
13,Georgia,GA,30805,Richmond,Blythe,1.907%,202518,10617423,25,36,429,4.5,11400
13,Georgia,GA,30807,Warren,Camak,0.049%,5254,10617423,28,50,278,4.5,10100
13,Georgia,GA,30808,McDuffie,Dearing,0.201%,21312,10617423,25,40,154,5.1,12500
13,Georgia,GA,30810,Glascock,Gibson,0.028%,2971,10617423,24,31,91,3.7,11400
13,Georgia,GA,31003,Wilkinson,Allentown,0.084%,8954,10617423,25,34,179,3.8,10600
13,Georgia,GA,31007,Dooly,Byromville,0.126%,13390,10617423,26,39,155,3.8,9700
13,Georgia,GA,31008,Peach,Powersville,0.259%,27546,10617423,23,42,515,4.1,10200
13,Georgia,GA,31011,Dodge,Chauncey,0.194%,20605,10617423,24,42,377,5.4,9900
13,Georgia,GA,31014,Bleckley,Cochran,0.121%,12873,10617423,21,41,355,5,7900
13,Georgia,GA,31015,Crisp,Cordele,0.211%,22372,10617423,28,36,288,3.9,11200
13,Georgia,GA,31017,Twiggs,Danville,0.076%,8120,10617423,27,37,222,5.4,15400
13,Georgia,GA,31032,Jones,Gray,0.271%,28735,10617423,20,35,99,3.2,7700
13,Georgia,GA,31037,Telfair,Helena,0.149%,15860,10617423,30,31,192,9.5,8900
13,Georgia,GA,31087,Hancock,Devereux,0.080%,8457,10617423,31,30,334,5.5,11500
13,Georgia,GA,31302,Effingham,Bloomingdale,0.606%,64296,10617423,17,36,118,2.9,8200
13,Georgia,GA,31305,McIntosh,Darien,0.135%,14378,10617423,21,31,138,3.6,11000
13,Georgia,GA,31308,Bryan,Ellabell,0.373%,39627,10617423,16,40,258,3,7700
13,Georgia,GA,31316,Long,Ludowici,0.184%,19559,10617423,22,33,95,3.6,6600
13,Georgia,GA,31322,Chatham,Pooler,2.726%,289430,10617423,19,30,448,3.3,8000
13,Georgia,GA,31501,Ware,Okefenokee,0.337%,35734,10617423,24,34,500,3.7,10900
13,Georgia,GA,31510,Bacon,Alma,0.105%,11164,10617423,25,44,500,3.5,10300
13,Georgia,GA,31513,Appling,Baxley,0.173%,18386,10617423,26,34,379,3.9,9900
13,Georgia,GA,31516,Pierce,Blackshear,0.183%,19465,10617423,22,36,325,3.4,9700
13,Georgia,GA,31520,Glynn,Glynco,0.803%,85292,10617423,18,32,479,3.3,8900
13,Georgia,GA,31532,Jeff Davis,Denton,0.142%,15115,10617423,26,38,348,4.6,11100
13,Georgia,GA,31537,Charlton,Folkston,0.126%,13392,10617423,26,36,189,3.8,9900
13,Georgia,GA,31542,Brantley,Hoboken,0.180%,19109,10617423,25,34,199,4.1,11500
13,Georgia,GA,31545,Wayne,Jesup,0.282%,29927,10617423,24,41,591,4,10700
13,Georgia,GA,31548,Camden,Kingsland,0.515%,54666,10617423,18,37,320,3.6,8100
13,Georgia,GA,31620,Cook,Adel,0.163%,17270,10617423,24,29,302,3.4,10300
13,Georgia,GA,31622,Berrien,Alapaha,0.183%,19397,10617423,25,37,224,4,11200
13,Georgia,GA,31623,Clinch,Argyle,0.062%,6618,10617423,31,46,473,3.9,12000
13,Georgia,GA,31624,Atkinson,Axson,0.077%,8165,10617423,30,31,473,3,12400
13,Georgia,GA,31625,Brooks,Barney,0.146%,15457,10617423,25,31,527,3.4,10300
13,Georgia,GA,31626,Thomas,Boston,0.419%,44451,10617423,22,37,264,4,9700
13,Georgia,GA,31635,Lanier,Lakeland,0.098%,10423,10617423,23,27,383,3.9,9500
13,Georgia,GA,31648,Echols,Statenville,0.038%,4006,10617423,26,34,86,2.8,9500
13,Georgia,GA,31701,Dougherty,Albany,0.828%,87956,10617423,27,39,941,4.7,11500
13,Georgia,GA,31714,Turner,Ashburn,0.075%,7985,10617423,26,39,1307,3.8,10500
13,Georgia,GA,31715,Decatur,Attapulgus,0.249%,26404,10617423,25,27,679,3.8,10100
13,Georgia,GA,31716,Mitchell,Baconton,0.206%,21863,10617423,27,37,262,4.6,11700
13,Georgia,GA,31722,Colquitt,Berlin,0.429%,45600,10617423,27,40,262,3.2,10700
13,Georgia,GA,31723,Early,Blakely,0.096%,10190,10617423,27,46,777,3.9,12000
13,Georgia,GA,31726,Terrell,Bronwood,0.080%,8531,10617423,28,35,378,5,10500
13,Georgia,GA,31728,Grady,Cairo,0.232%,24633,10617423,24,36,194,3.4,9600
13,Georgia,GA,31733,Tift,Chula,0.383%,40644,10617423,23,38,565,3.4,9000
13,Georgia,GA,31750,Ben Hill,Fitzgerald,0.157%,16700,10617423,26,42,361,5.5,11200
13,Georgia,GA,31754,Quitman,Georgetown,0.022%,2299,10617423,28,29,152,5,11200
13,Georgia,GA,31772,Worth,Oakfield,0.191%,20247,10617423,23,44,419,3.9,10600
13,Georgia,GA,31774,Irwin,Ocilla,0.089%,9416,10617423,26,35,258,4.7,12900
13,Georgia,GA,31804,Harris,Cataula,0.332%,35236,10617423,14,31,124,3.1,7000
13,Georgia,GA,31805,Chattahoochee,Cusseta,0.103%,10907,10617423,20,43,0,4.6,8400
13,Georgia,GA,31806,Schley,Ellaville,0.050%,5257,10617423,22,28,155,3.9,7500
13,Georgia,GA,31810,Talbot,Geneva,0.058%,6195,10617423,26,20,90,4.5,10200
13,Georgia,GA,31814,Stewart,Louvale,0.062%,6621,10617423,34,32,23,4.2,11300
13,Georgia,GA,31820,Muscogee,Midland,1.844%,195769,10617423,21,38,567,4.5,10700
13,Georgia,GA,31824,Webster,Preston,0.025%,2607,10617423,26,23,131,5,10700
15,Hawaii,HI,96701,Honolulu,Aiea,68.831%,974563,1415872,17,24,238,2.6,5600
15,Hawaii,HI,96703,Kauai,Anahola,5.106%,72293,1415872,16,24,235,2.7,6200
15,Hawaii,HI,96704,Hawaii,Captain cook,14.232%,201513,1415872,17,26,237,3.4,7200
15,Hawaii,HI,96708,Maui,Haiku,11.824%,167417,1415872,15,25,293,2.6,5700
15,Hawaii,HI,96742,Kalawao,Kalaupapa,0.006%,86,1415872,15,12,293,2.6,5700
16,Idaho,ID,83120,Caribou,,0.400%,7155,1787065,16,28,59,2.7,5500
16,Idaho,ID,83201,Bannock,Pocatello,4.914%,87808,1787065,17,31,254,2.8,7800
16,Idaho,ID,83203,Bingham,Fort hall,2.619%,46811,1787065,19,34,163,2.7,8100
16,Idaho,ID,83211,Power,American falls,0.430%,7681,1787065,22,39,110,3.1,6500
16,Idaho,ID,83220,Bear Lake,Bern,0.343%,6125,1787065,17,30,176,2.9,7700
16,Idaho,ID,83243,Oneida,Holbrook,0.254%,4531,1787065,18,32,70,2.3,7700
16,Idaho,ID,83253,Lemhi,Patterson,0.449%,8027,1787065,18,25,175,4.8,8100
16,Idaho,ID,83301,Twin Falls,Twin falls,4.861%,86878,1787065,18,31,242,2.8,7000
16,Idaho,ID,83311,Cassia,Albion,1.345%,24030,1787065,20,34,188,2.4,7600
16,Idaho,ID,83313,Blaine,Bellevue,1.288%,23021,1787065,16,17,173,2.6,4800
16,Idaho,ID,83314,Gooding,Bliss,0.849%,15179,1787065,21,31,158,2.6,7000
16,Idaho,ID,83322,Camas,Corral,0.062%,1106,1787065,20,30,0,2.7,7000
16,Idaho,ID,83325,Jerome,Eden,1.366%,24412,1787065,23,32,278,2.6,5700
16,Idaho,ID,83336,Minidoka,Heyburn,1.177%,21039,1787065,23,31,168,2.5,7600
16,Idaho,ID,83401,Bonneville,Ammon,6.662%,119062,1787065,17,29,274,2.4,7500
16,Idaho,ID,83422,Teton,Driggs,0.679%,12142,1787065,14,19,85,2.2,3900
16,Idaho,ID,83501,Nez Perce,South gate plaza,2.261%,40408,1787065,17,30,145,2.8,7400
16,Idaho,ID,83520,Clearwater,Ahsahka,0.490%,8756,1787065,19,34,239,6.8,6300
16,Idaho,ID,83522,Idaho,Cottonwood,0.933%,16667,1787065,20,30,135,4.5,7100
16,Idaho,ID,83523,Lewis,Craigmont,0.215%,3838,1787065,20,31,129,5.5,7100
16,Idaho,ID,83535,Latah,Juliaetta,2.244%,40108,1787065,15,26,105,2.7,5300
16,Idaho,ID,83602,Boise,Banks,0.438%,7831,1787065,15,30,164,4.3,5300
16,Idaho,ID,83604,Owyhee,Grasmere,0.662%,11823,1787065,24,40,183,3.4,8800
16,Idaho,ID,83605,Canyon,Caldwell,12.862%,229849,1787065,20,35,263,3.2,6400
16,Idaho,ID,83611,Valley,West mountain,0.637%,11392,1787065,14,29,327,3.9,3300
16,Idaho,ID,83616,Ada,Eagle,26.948%,481587,1787065,13,25,231,2.5,4800
16,Idaho,ID,83617,Gem,Montour,1.014%,18112,1787065,20,38,183,3.3,6100
16,Idaho,ID,83619,Payette,Fruitland,1.340%,23951,1787065,20,38,220,3.6,9200
16,Idaho,ID,83801,Kootenai,Athol,9.272%,165697,1787065,16,26,255,3.6,6000
16,Idaho,ID,83802,Shoshone,Avery,0.721%,12882,1787065,21,35,396,5.9,9200
16,Idaho,ID,83804,Bonner,Blanchard,2.559%,45739,1787065,17,25,166,4.2,6800
16,Idaho,ID,83805,Boundary,Bonners ferry,0.685%,12245,1787065,18,27,94,4.4,8100
16,Idaho,ID,83824,Benewah,Desmet,0.520%,9298,1787065,20,30,272,5.2,10800
17,Illinois,IL,52761,Rock Island,,1.120%,141879,12671821,18,35,347,4.9,7300
17,Illinois,IL,60012,McHenry,Crystal lake,2.429%,307774,12671821,14,33,96,3.3,5200
17,Illinois,IL,60101,DuPage,Addison,7.283%,922921,12671821,12,26,89,2.9,4300
17,Illinois,IL,60109,Kane,Burlington,4.201%,532403,12671821,16,28,166,4.4,5000
17,Illinois,IL,60113,Ogle,Creston,0.400%,50643,12671821,17,37,71,4.8,6900
17,Illinois,IL,60401,Will,Beecher,5.451%,690743,12671821,15,34,163,3.8,5900
17,Illinois,IL,60407,Grundy,Braceville,0.403%,51054,12671821,15,32,101,4.5,6600
17,Illinois,IL,60420,Livingston,Dwight,0.281%,35648,12671821,18,30,184,4.1,8200
17,Illinois,IL,60512,Kendall,Bristol,1.018%,128990,12671821,14,35,104,3.3,4300
17,Illinois,IL,60901,Kankakee,Kankakee,0.867%,109862,12671821,19,38,318,5,8500
17,Illinois,IL,60911,Iroquois,Ashkum,0.214%,27114,12671821,18,30,136,4.2,9400
17,Illinois,IL,60919,Ford,Cabery,0.102%,12961,12671821,18,29,252,4.3,7400
17,Illinois,IL,60932,Vermilion,East lynn,0.598%,75758,12671821,21,43,705,5.1,10600
17,Illinois,IL,60949,Champaign,Ludlow,1.655%,209689,12671821,16,30,487,3.8,6100
17,Illinois,IL,61001,Jo Daviess,Apple river,0.168%,21235,12671821,16,26,131,4.1,6300
17,Illinois,IL,61013,Stephenson,Cedarville,0.351%,44498,12671821,17,38,128,4.4,6900
17,Illinois,IL,61016,Winnebago,Cherry valley,2.230%,282572,12671821,19,30,887,5.7,9300
17,Illinois,IL,61037,Whiteside,Galt,0.435%,55175,12671821,17,36,191,4.3,7100
17,Illinois,IL,61231,Mercer,Aledo,0.122%,15437,12671821,16,34,96,5,7100
17,Illinois,IL,61312,Bureau,Arlington,0.257%,32628,12671821,17,32,132,4.6,6300
17,Illinois,IL,61401,Knox,Galesburg,0.392%,49699,12671821,20,35,355,5,7300
17,Illinois,IL,61411,McDonough,Adair,0.234%,29682,12671821,17,36,257,4.7,7300
17,Illinois,IL,61418,Henderson,Biggsville,0.052%,6646,12671821,17,35,257,4.8,9300
17,Illinois,IL,61421,Stark,Bradford,0.042%,5342,12671821,18,23,41,5.7,9200
17,Illinois,IL,61451,Peoria,Laura,1.414%,179179,12671821,17,39,524,5.1,8600
17,Illinois,IL,61452,Schuyler,Littleton,0.053%,6768,12671821,18,25,140,4.2,8500
17,Illinois,IL,61516,Woodford,Benson,0.304%,38459,12671821,13,31,73,3.7,6000
17,Illinois,IL,61532,Mason,Forest city,0.105%,13359,12671821,19,28,364,5.3,8500
17,Illinois,IL,61534,Tazewell,Green valley,1.040%,131803,12671821,15,30,241,4.4,6700
17,Illinois,IL,61701,McLean,Bloomington,1.354%,171517,12671821,14,31,287,3.8,5900
17,Illinois,IL,61727,De Witt,Clinton,0.123%,15638,12671821,17,28,188,4.3,8800
17,Illinois,IL,61813,Piatt,Bement,0.129%,16344,12671821,14,25,167,3.6,6100
17,Illinois,IL,61912,Coles,Ashmore,0.399%,50621,12671821,19,33,278,4,6600
17,Illinois,IL,61914,Moultrie,Bethany,0.114%,14501,12671821,17,24,278,3.3,5400
17,Illinois,IL,61917,Edgar,Brocton,0.135%,17161,12671821,17,31,294,4.2,8200
17,Illinois,IL,62009,Macoupin,Benld,0.355%,44926,12671821,17,24,170,4.3,7800
17,Illinois,IL,62022,Jersey,Dow,0.172%,21773,12671821,16,32,132,4.4,8400
17,Illinois,IL,62083,Christian,Rosamond,0.255%,32304,12671821,18,36,185,4.8,7200
17,Illinois,IL,62086,Bond,Sorento,0.130%,16426,12671821,18,28,39,3.8,7800
17,Illinois,IL,62215,Clinton,Albers,0.296%,37562,12671821,16,31,146,3.1,6000
17,Illinois,IL,62353,Brown,Mount sterling,0.052%,6578,12671821,19,21,134,2.4,6100
17,Illinois,IL,62410,Wabash,Allendale,0.091%,11520,12671821,17,28,157,3.8,6500
17,Illinois,IL,62419,Richland,Calhoun,0.122%,15513,12671821,18,22,334,4.1,7900
17,Illinois,IL,62428,Cumberland,Hazel dell,0.085%,10766,12671821,18,25,115,3.4,5600
17,Illinois,IL,62476,Edwards,West salem,0.050%,6395,12671821,16,30,115,4.1,8900
17,Illinois,IL,62515,Sangamon,Buffalo hart,1.536%,194672,12671821,16,34,815,4,7500
17,Illinois,IL,62611,Cass,Arenzville,0.096%,12147,12671821,21,33,518,4.1,8000
17,Illinois,IL,62613,Menard,Fancy prairie,0.096%,12196,12671821,15,27,84,3.8,6600
17,Illinois,IL,62867,Gallatin,New haven,0.038%,4828,12671821,21,26,180,4.9,11700
17,Illinois,IL,62910,Massac,New liberty,0.109%,13772,12671821,20,35,318,5.6,9800
17,Illinois,IL,62914,Alexander,Cairo,0.045%,5761,12671821,26,18,1316,6.2,11000
17,Illinois,IL,62915,Williamson,Cambria,0.526%,66597,12671821,17,29,63,4.3,7500
17,Illinois,IL,62919,Hardin,Cave in rock,0.030%,3821,12671821,21,29,207,6.6,13500
18,Indiana,IN,46045,Tipton,Goldsmith,0.225%,15148,6732219,18,37,132,2.7,7400
18,Indiana,IN,46103,Hendricks,Amo,2.530%,170311,6732219,14,32,176,2.7,5300
18,Indiana,IN,46104,Rush,Arlington,0.246%,16581,6732219,21,30,176,2.7,8000
18,Indiana,IN,46301,Porter,Beverly shores,2.531%,170389,6732219,17,33,97,3.7,6900
18,Indiana,IN,46366,Starke,North judson,0.342%,22995,6732219,22,33,97,4.3,10200
18,Indiana,IN,46502,Kosciusko,Atwood,1.180%,79456,6732219,19,35,159,2.8,7100
18,Indiana,IN,46507,Elkhart,Bristol,3.065%,206341,6732219,21,34,357,3.1,7200
18,Indiana,IN,46530,St. Joseph,Granger,4.038%,271826,6732219,19,35,426,3.6,8500
18,Indiana,IN,46565,Lagrange,Shipshewana,0.588%,39614,6732219,23,35,103,2.8,6700
18,Indiana,IN,46701,Noble,Albion,0.709%,47744,6732219,19,37,158,3.1,8300
18,Indiana,IN,46702,Huntington,Andrews,0.542%,36520,6732219,18,39,33,3.3,6800
18,Indiana,IN,46703,Steuben,Angola,0.514%,34594,6732219,18,30,70,2.7,5900
18,Indiana,IN,46714,Wells,Bluffton,0.420%,28296,6732219,18,32,18,2.7,7800
18,Indiana,IN,46723,Whitley,Churubusco,0.504%,33964,6732219,16,31,18,2.9,6000
18,Indiana,IN,46741,Allen,Grabill,5.634%,379299,6732219,19,34,296,3.1,8200
18,Indiana,IN,46911,Miami,Amboy,0.528%,35516,6732219,22,38,147,3.9,7700
18,Indiana,IN,47001,Dearborn,Aurora,0.735%,49458,6732219,17,32,147,3.6,7800
18,Indiana,IN,47006,Ripley,Batesville,0.421%,28324,6732219,18,31,30,3.3,8200
18,Indiana,IN,47011,Switzerland,Bennington,0.160%,10751,6732219,23,41,30,3.3,10700
18,Indiana,IN,47040,Ohio,Rising sun,0.087%,5875,6732219,17,28,30,3.5,6600
18,Indiana,IN,47112,Harrison,Corydon,0.602%,40515,6732219,18,39,82,3.2,7700
18,Indiana,IN,47201,Bartholomew,Columbus,1.244%,83779,6732219,17,32,96,2.5,7600
18,Indiana,IN,47223,Jennings,Butlerville,0.412%,27735,6732219,21,42,261,3.3,11800
18,Indiana,IN,47302,Delaware,Muncie,1.695%,114135,6732219,21,34,271,3.9,10700
18,Indiana,IN,47326,Jay,Bryant,0.304%,20436,6732219,22,34,100,3,10700
18,Indiana,IN,47348,Blackford,Hartford city,0.175%,11758,6732219,20,29,49,4,9800
18,Indiana,IN,47427,Owen,Coal city,0.309%,20799,6732219,21,32,49,4,9000
18,Indiana,IN,47501,Daviess,Washington,0.495%,33351,6732219,22,30,161,2.6,7300
18,Indiana,IN,47513,Dubois,Birdseye,0.635%,42736,6732219,17,32,395,2.4,5600
18,Indiana,IN,47523,Spencer,Dale,0.301%,20277,6732219,18,36,395,3.1,7600
18,Indiana,IN,47601,Warrick,Boonville,0.936%,62998,6732219,15,36,223,2.9,6600
18,Indiana,IN,47612,Posey,Cynthiana,0.378%,25427,6732219,17,34,305,2.7,6900
18,Indiana,IN,47639,Gibson,Haubstadt,0.500%,33659,6732219,18,34,115,2.5,8400
18,Indiana,IN,47708,Vanderburgh,Evansville,2.695%,181451,6732219,19,34,409,3.1,9100
18,Indiana,IN,47802,Vigo,Terre haute,1.590%,107038,6732219,20,34,233,4.3,9100
18,Indiana,IN,47832,Parke,Bloomingdale,0.252%,16937,6732219,21,35,64,3.8,7000
18,Indiana,IN,47838,Sullivan,Carlisle,0.307%,20669,6732219,21,37,128,4.3,9400
18,Indiana,IN,47842,Vermillion,Clinton,0.230%,15498,6732219,19,36,128,5.2,9600
18,Indiana,IN,47901,Tippecanoe,Lafayette,2.907%,195732,6732219,17,30,243,2.9,6300
18,Indiana,IN,47918,Fountain,Attica,0.243%,16346,6732219,19,34,243,3.5,9500
19,Iowa,IA,50002,Adair,Adair,0.227%,7152,3155070,14,29,103,2.4,7300
19,Iowa,IA,50010,Story,Ames,3.078%,97117,3155070,13,29,142,1.9,4600
19,Iowa,IA,50025,Audubon,Audubon,0.174%,5496,3155070,14,32,70,2.5,10200
19,Iowa,IA,50026,Guthrie,Bagley,0.339%,10689,3155070,14,38,33,3,4600
19,Iowa,IA,50027,Mahaska,Barnes city,0.700%,22095,3155070,15,30,268,2.5,6000
19,Iowa,IA,50049,Lucas,Chariton,0.273%,8600,3155070,15,37,184,2.1,8200
19,Iowa,IA,50071,Wright,Dows,0.398%,12562,3155070,16,38,74,2.6,5700
19,Iowa,IA,50074,Ringgold,Ellston,0.155%,4894,3155070,15,32,59,2.9,5700
19,Iowa,IA,50104,Keokuk,Gibson,0.325%,10246,3155070,15,38,136,3.3,6400
19,Iowa,IA,50112,Poweshiek,Grinnell,0.586%,18504,3155070,14,34,199,2.7,6300
19,Iowa,IA,50173,Tama,Montour,0.534%,16854,3155070,15,33,322,3.1,9500
19,Iowa,IA,50401,Cerro Gordo,Mason city,1.345%,42450,3155070,14,34,133,2.7,8000
19,Iowa,IA,50451,Kossuth,Lakota,0.469%,14813,3155070,13,40,158,2.2,5800
19,Iowa,IA,50510,Buena Vista,Albert city,0.622%,19620,3155070,18,36,311,2.1,5000
19,Iowa,IA,50514,Emmet,Armstrong,0.292%,9208,3155070,15,36,393,2.6,7700
19,Iowa,IA,50515,Palo Alto,Ayrshire,0.282%,8886,3155070,13,33,291,2.2,9600
19,Iowa,IA,50535,Sac,Early,0.308%,9721,3155070,14,37,50,2.4,8200
19,Iowa,IA,50540,Pocahontas,Fonda,0.210%,6619,3155070,15,37,114,1.9,6500
19,Iowa,IA,50603,Chickasaw,Alta vista,0.378%,11933,3155070,14,31,173,2.9,7000
19,Iowa,IA,50607,Buchanan,Aurora,0.671%,21175,3155070,13,39,48,2.8,5800
19,Iowa,IA,50613,Black Hawk,Cedar falls,4.159%,131228,3155070,15,31,511,3.2,7000
19,Iowa,IA,50622,Bremer,Denver,0.794%,25062,3155070,11,35,378,2.3,4300
19,Iowa,IA,51001,Plymouth,Akron,0.798%,25177,3155070,13,33,103,2.2,6100
19,Iowa,IA,51003,Sioux,Alton,1.105%,34855,3155070,12,28,43,1.9,3900
19,Iowa,IA,51004,Woodbury,Anthon,3.268%,103107,3155070,17,35,355,2.7,7200
19,Iowa,IA,51006,Ida,Battle creek,0.217%,6860,3155070,14,32,162,2,6400
19,Iowa,IA,51010,Monona,Castana,0.273%,8615,3155070,16,33,143,3,8700
19,Iowa,IA,51046,OBrien,Paullina,0.436%,13753,3155070,14,27,219,2.2,5800
19,Iowa,IA,51230,Lyon,Alvord,0.373%,11755,3155070,13,35,134,1.6,5400
19,Iowa,IA,51331,Dickinson,Arnolds park,0.547%,17258,3155070,12,26,131,2.9,6300
19,Iowa,IA,51501,Pottawattamie,Manawa,2.954%,93206,3155070,15,42,373,2.4,8100
